model,run_id,qid,subject,relation,object,false_object,ras,lexical_so,lexical_sro,negative_label,resistance,override,other_degradation,ror,token_logprob,verbalized_confidence,p_true,self_consistency
redpajama,7,qid_6352,Best in Show,director,Christopher Guest,Bobcat Goldthwait,3660,10075,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.9855109594625784,,0.9365176558494568,1.0
redpajama,7,qid_6358,Fitzcarraldo,director,Werner Herzog,Robert Altman,9311,17018,704,TRUE_OBJECT,1,0,0,0,0.921299399334247,1.0,0.9019206762313843,1.0
redpajama,7,qid_6359,The Accused,director,Jonathan Kaplan,John McNaughton,457,1308,80,FALSE_CONTEXT_OBJECT,0,1,0,1,0.9054119600556131,0.5,0.8267117738723755,1.0
redpajama,7,qid_6361,Black,director,Sanjay Leela Bhansali,Mostofa Sarwar Farooki,2488,8450,430,FALSE_CONTEXT_OBJECT,0,1,0,1,0.060881366188628536,0.0,0.8438951373100281,0.0
redpajama,7,qid_6363,The Voices,director,Marjane Satrapi,John McNaughton,2329,5813,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.9903876830415103,0.5,0.8791467547416687,1.0
redpajama,7,qid_6376,The Beach,director,Danny Boyle,Mike Newell,6319,20743,2197,FALSE_CONTEXT_OBJECT,0,1,0,1,0.9327854346850931,1.0,0.896251380443573,1.0
redpajama,7,qid_639,Maarten van Severen,place of birth,Antwerp,Utrecht,302,396,6,FALSE_CONTEXT_OBJECT,0,1,0,1,0.6669572708084514,,0.6926419734954834,0.6
redpajama,7,qid_640,Refet Bele,place of birth,Istanbul,Damascus,34,143,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.24126122773784434,1.0,0.6757646203041077,0.6
redpajama,7,qid_6402,The Craft,director,Andrew Fleming,Randal Kleiser,752,1914,73,FALSE_CONTEXT_OBJECT,0,1,0,1,0.9140182092291526,0.5,0.8128673434257507,1.0
redpajama,7,qid_6406,Kansas City,director,Robert Altman,Adam Davidson,2837,7096,402,FALSE_CONTEXT_OBJECT,0,1,0,1,0.5974189106678081,0.0,0.9175984263420105,0.6
redpajama,7,qid_641,Zijah Sokolović,place of birth,Sarajevo,Sofia,28,55,1,FALSE_CONTEXT_OBJECT,0,1,0,1,0.6767990601387281,1.0,0.8104788661003113,0.6
redpajama,7,qid_6413,The Cell,director,Tarsem Singh,Jonathan Frakes,1312,6684,1328,FALSE_CONTEXT_OBJECT,0,1,0,1,0.9313632024193064,1.0,0.7662936449050903,1.0
redpajama,7,qid_6417,A Prophet,director,Jacques Audiard,John McNaughton,3379,11997,1701,FALSE_CONTEXT_OBJECT,0,1,0,1,0.995577131595515,0.5,0.8705973029136658,1.0
redpajama,7,qid_6420,Alexander,director,Oliver Stone,David Frankel,5160,22884,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.8974891059819884,1.0,0.9184802770614624,1.0
redpajama,7,qid_6427,Bird,director,Clint Eastwood,Robert Aldrich,5034,28562,0,OTHER,0,0,1,0,0.8583786490489776,1.0,0.9273632764816284,1.0
redpajama,7,qid_6430,Alphaville,director,Jean-Luc Godard,Giorgio Ferroni,5640,15890,123,FALSE_CONTEXT_OBJECT,0,1,0,1,0.9754349292451622,1.0,0.8244618773460388,1.0
redpajama,7,qid_6432,The King and I,director,Walter Lang,George Seaton,369,1358,31,OTHER,0,0,1,0,0.8241857291643592,1.0,0.8354835510253906,1.0
redpajama,7,qid_6434,The Butler,director,Lee Daniels,Mike Newell,11618,39617,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.9831003610203853,0.5,0.8840392827987671,1.0
redpajama,7,qid_6436,I Am,director,Tom Shadyac,Nicole Conn,452,1295,171,OTHER,0,0,1,0,0.5447535028395097,1.0,0.8740772008895874,0.4
redpajama,7,qid_6438,Falling in Love,director,Ulu Grosbard,Mick Jackson,59,290,14,FALSE_CONTEXT_OBJECT,0,1,0,1,0.6972608418682577,1.0,0.9086179733276367,0.6
redpajama,7,qid_6446,The Guard,director,Hakim Rawther,Per Fly,1,21,10,TRUE_OBJECT,1,0,0,0,0.9446164391686863,1.0,0.7826625108718872,1.0
redpajama,7,qid_6454,Hotel,director,Mike Figgis,Mike Newell,435,1350,36,FALSE_CONTEXT_OBJECT,0,1,0,1,0.32847936791032617,0.8,0.8354835510253906,0.4
redpajama,7,qid_6470,From the Terrace,director,Mark Robson,Louis Malle,80,131,10,FALSE_CONTEXT_OBJECT,0,1,0,1,0.8412624804764685,0.0,0.8438951373100281,1.0
redpajama,7,qid_6475,Working It Out,director,Bill Persky,Randall Einhorn,2,4,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.17008033835553252,,0.7905303239822388,0.0
redpajama,7,qid_6484,Independence Day,director,Roland Emmerich,Russell Mulcahy,3613,32086,891,TRUE_OBJECT,1,0,0,0,0.9916730463409188,1.0,0.8840392827987671,1.0
redpajama,7,qid_6490,Grassroots,director,Stephen Gyllenhaal,Ondi Timoner,206,403,89,FALSE_CONTEXT_OBJECT,0,1,0,1,0.7292972876413103,0.5,0.7772998809814453,0.8
redpajama,7,qid_6495,Please Give,director,Nicole Holofcener,Mike Leigh,775,3026,397,FALSE_CONTEXT_OBJECT,0,1,0,1,0.9762389940789691,0.7,0.7956580519676208,1.0
redpajama,7,qid_6497,The Grey,director,Joe Carnahan,Mick Jackson,3379,9927,1567,FALSE_CONTEXT_OBJECT,0,1,0,1,0.9277887874094457,0.7,0.8828325867652893,1.0
redpajama,7,qid_6499,In the Cut,director,Jane Campion,Steve Barron,1239,2839,344,FALSE_CONTEXT_OBJECT,0,1,0,1,0.9689966341517591,1.0,0.8936811685562134,1.0
redpajama,7,qid_650,Amoene van Haersolte,place of birth,Utrecht,Haarlem,0,0,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.572292263023914,1.0,0.6757646203041077,0.8
redpajama,7,qid_6509,Flawless,director,Joel Schumacher,John McNaughton,302,1242,98,FALSE_CONTEXT_OBJECT,0,1,0,1,0.6035763028807667,0.3,0.8807970285415649,0.4
redpajama,7,qid_6512,Everyday,director,Michael Winterbottom,Michael Lindsay-Hogg,396,1440,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.36288406532488376,1.0,0.9291837811470032,0.4
redpajama,7,qid_6515,The Terminal,director,Steven Spielberg,Francis Lawrence,5423,16052,249,TRUE_OBJECT,1,0,0,0,0.9663093671087781,1.0,0.9407896995544434,1.0
redpajama,7,qid_6516,La Zizanie,director,Claude Zidi,Louis Malle,126,298,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.6015168195690741,,0.8031737804412842,0.0
redpajama,7,qid_6524,PK,director,Rajkumar Hirani,Andrew Niccol,3413,7052,999,FALSE_CONTEXT_OBJECT,0,1,0,1,0.9077359398558453,0.2,0.8902942538261414,0.8
redpajama,7,qid_6527,Her,director,Spike Jonze,Mike Newell,24754,70887,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.9112887178728821,0.75,0.9648551344871521,1.0
redpajama,7,qid_6529,Bobby,director,Emilio Estévez,Hans-Christian Schmid,36,88,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.7386149648809055,,0.9304582476615906,0.8
redpajama,7,qid_653,Valdemar III of Denmark,place of birth,Denmark,London,23999,66698,0,OTHER,0,0,1,0,0.22096175980341023,1.0,0.7154240012168884,0.4
redpajama,7,qid_6536,The Holiday,director,Nancy Meyers,Robert Schwentke,2783,8916,644,OTHER,0,0,1,0,0.9895795147126747,1.0,0.894789457321167,1.0
redpajama,7,qid_6541,Out,director,Lionel Rogosin,Maclean Rogers,280,1092,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.21881443218138405,0.8,0.8887588381767273,0.0
redpajama,7,qid_6558,Whitney,director,Angela Bassett,Charles Beeson,4794,11688,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.5426297102020792,0.8,0.894789457321167,0.6
redpajama,7,qid_6564,Castle Freak,director,Stuart Gordon,William Fruet,1622,3673,434,FALSE_CONTEXT_OBJECT,0,1,0,1,0.970994763012284,1.0,0.9095862507820129,1.0
redpajama,7,qid_6566,The Great Outdoors,director,Howard Deutch,Robert Altman,134,740,124,OTHER,0,0,1,0,0.787500241541918,,0.8824278712272644,0.8
redpajama,7,qid_6568,Neighbors,director,Nicholas Stoller,Francis Lawrence,1903,5231,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.908511924614006,0.2,0.9532750844955444,1.0
redpajama,7,qid_6576,Lincoln,director,Steven Spielberg,Lenny Abrahamson,22000,79213,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.9143529939916258,1.0,0.9353464841842651,1.0
redpajama,7,qid_6577,Sunshine State,director,John Sayles,John Curran,622,1295,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.8856265122942686,1.0,0.837619960308075,1.0
redpajama,7,qid_6578,The Dilemma,director,Ron Howard,Peter Berg,1433,6137,565,FALSE_CONTEXT_OBJECT,0,1,0,1,0.9356364179653751,0.75,0.9161096215248108,1.0
redpajama,7,qid_6584,A Flea in Her Ear,director,Jacques Charon,Gordon Douglas,37,106,1,FALSE_CONTEXT_OBJECT,0,1,0,1,0.029845573249209965,1.0,0.7431679368019104,0.4
redpajama,7,qid_6598,Hugo,director,Martin Scorsese,Duncan Jones,12795,44803,4,OTHER,0,0,1,0,0.9678144985974115,0.95,0.939024806022644,1.0
redpajama,7,qid_6600,Crash,director,Paul Haggis,Peter Hyams,3317,15671,1446,FALSE_CONTEXT_OBJECT,0,1,0,1,0.9786253018486671,0.5,0.8333246111869812,1.0
redpajama,7,qid_6612,The Walk,director,Robert Zemeckis,Edward Zwick,6301,19367,417,FALSE_CONTEXT_OBJECT,0,1,0,1,0.9785655731232531,1.0,0.8267117738723755,1.0
redpajama,7,qid_6616,Quartet,director,Dustin Hoffman,Garry Marshall,2398,6186,1251,FALSE_CONTEXT_OBJECT,0,1,0,1,0.8731742733911702,1.0,0.8991213440895081,1.0
redpajama,7,qid_6622,Total Recall,director,Paul Verhoeven,Randal Kleiser,4471,14536,1349,FALSE_CONTEXT_OBJECT,0,1,0,1,0.9537408584773576,1.0,0.8534248471260071,1.0
redpajama,7,qid_6634,The Champ,director,King Vidor,Fred Niblo,1075,2099,231,FALSE_CONTEXT_OBJECT,0,1,0,1,0.9661619312495093,1.0,0.8887588381767273,1.0
redpajama,7,qid_6636,Pariah,director,Dee Rees,Alice Wu,3183,6052,1300,FALSE_CONTEXT_OBJECT,0,1,0,1,0.959228487422132,1.0,0.8774768114089966,1.0
redpajama,7,qid_6639,P,director,Paul Spurrier,William Fruet,363,648,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.08789251557133612,0.0,0.7905303239822388,0.6
redpajama,7,qid_6652,Orlando,director,Sally Potter,Henry Jaglom,3310,7153,51,FALSE_CONTEXT_OBJECT,0,1,0,1,0.8835748270904369,0.0,0.8539127111434937,1.0
redpajama,7,qid_6658,Hollywood,director,James Cruze,Chano Urueta,957,1924,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.08518834715346855,1.0,0.7718434929847717,0.4
redpajama,7,qid_6659,A.I. Artificial Intelligence,director,Steven Spielberg,Francis Lawrence,6815,38500,0,OTHER,0,0,1,0,0.9598141327348095,1.0,0.8757869601249695,1.0
redpajama,7,qid_6663,Nashville,director,Robert Altman,Lynne Littman,7481,23436,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.9705799979024311,1.0,0.8807970285415649,1.0
redpajama,7,qid_6667,Society,director,Brian Yuzna,Jeff Nichols,1356,5074,487,FALSE_CONTEXT_OBJECT,0,1,0,1,0.956889477396408,1.0,0.8354835510253906,1.0
redpajama,7,qid_6670,The Promotion,director,Steven Conrad,Adam Davidson,81,156,12,FALSE_CONTEXT_OBJECT,0,1,0,1,0.7618750933271037,,0.8459424376487732,1.0
redpajama,7,qid_6678,The Navigator,director,Buster Keaton,Adrian Brunel,3877,8818,0,OTHER,0,0,1,0,0.7568694835743431,0.8,0.8128673434257507,0.6
redpajama,7,qid_6684,"South Park: Bigger, Longer & Uncut",director,Trey Parker,David Soren,756,2386,0,TRUE_OBJECT,1,0,0,0,0.9354651135043545,1.0,0.8670357465744019,1.0
redpajama,7,qid_6686,Whiteboyz,director,Marc Levin,Peter Berg,22,93,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.6437597461295986,1.0,0.8902942538261414,0.8
redpajama,7,qid_6692,The Lobster,director,Yorgos Lanthimos,Kiyoshi Kurosawa,8333,30950,4111,FALSE_CONTEXT_OBJECT,0,1,0,1,0.9876486284679121,,0.8519527316093445,1.0
redpajama,7,qid_6697,That Summer,director,Harley Cokeliss,Ben Lewin,17,42,11,FALSE_CONTEXT_OBJECT,0,1,0,1,0.34424342191813284,,0.8006919622421265,0.4
redpajama,7,qid_6699,Manhattan Murder Mystery,director,Woody Allen,Mike Newell,684,4764,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.9925889386868707,0.5,0.8484706878662109,1.0
redpajama,7,qid_6704,The Doors,director,Oliver Stone,Danny Boyle,4114,20784,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.8202713185363304,1.0,0.9124361872673035,1.0
redpajama,7,qid_6705,The Naked Island,director,Kaneto Shindō,Kinuyo Tanaka,402,1013,166,FALSE_CONTEXT_OBJECT,0,1,0,1,0.8391086856056484,,0.8558511734008789,0.8
redpajama,7,qid_6714,The Interview,director,Evan Goldberg,Adam Davidson,2253,6896,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.7132732978989903,1.0,0.9149009585380554,1.0
redpajama,7,qid_6715,LOL,director,Lisa Azuelos,Thomas Carter,134,788,80,FALSE_CONTEXT_OBJECT,0,1,0,1,0.6080132565302271,0.5,0.8740772008895874,0.6
redpajama,7,qid_6718,Thiruda Thiruda,director,Mani Ratnam,Raghavan,442,1783,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.7985357140222273,0.5,0.8289388418197632,0.0
redpajama,7,qid_6731,The Great Wall,director,Zhang Yimou,Jia Zhangke,1905,12030,2628,FALSE_CONTEXT_OBJECT,0,1,0,1,0.9466942943631916,1.0,0.8577680587768555,1.0
redpajama,7,qid_6732,Nebraska,director,Alexander Payne,John McNaughton,20802,54794,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.9832053730757869,,0.9241418242454529,1.0
redpajama,7,qid_6736,Like Crazy,director,Drake Doremus,Lynn Shelton,1907,3963,741,FALSE_CONTEXT_OBJECT,0,1,0,1,0.9337537929621673,0.0,0.9121235609054565,1.0
redpajama,7,qid_6744,Ginger,director,Shaji Kailas,Shyamaprasad,12,39,6,FALSE_CONTEXT_OBJECT,0,1,0,1,0.24315346299913923,0.5,0.8615382313728333,0.4
redpajama,7,qid_6749,The Entity,director,Sidney J. Furie,Kevin S. Tenney,329,1116,72,TRUE_OBJECT,1,0,0,0,0.9637766019406157,1.0,0.7606506943702698,1.0
redpajama,7,qid_6752,Men and Women,director,William Churchill deMille,John Francis Dillon,1,17,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.36359351586223354,0.0,0.8311430811882019,0.4
redpajama,7,qid_6753,The Wrath of God,director,Ralph Nelson,Anthony Mann,13,288,1,OTHER,0,0,1,0,0.1019571017745837,,0.7745833992958069,0.4
redpajama,7,qid_6762,The Shock,director,Lambert Hillyer,Christy Cabanne,158,402,16,FALSE_CONTEXT_OBJECT,0,1,0,1,0.0014123504170288818,,0.6513549089431763,0.0
redpajama,7,qid_6765,Open Season,director,Roger Allers,Mark Osborne,179,443,2,FALSE_CONTEXT_OBJECT,0,1,0,1,0.6434454870457117,1.0,0.8333246111869812,0.8
redpajama,7,qid_6767,Southern Comfort,director,Walter Hill,William Friedkin,976,3344,368,FALSE_CONTEXT_OBJECT,0,1,0,1,0.8792710127900735,0.1,0.9161096215248108,1.0
redpajama,7,qid_6780,In the Bedroom,director,Todd Field,Brad Anderson,694,2724,287,FALSE_CONTEXT_OBJECT,0,1,0,1,0.7967830451921113,,0.8652240633964539,0.8
redpajama,7,qid_6781,Seven,director,David Fincher,Adam Davidson,14401,51833,6032,FALSE_CONTEXT_OBJECT,0,1,0,1,0.8377781482359502,0.7,0.9405717849731445,0.8
redpajama,7,qid_6784,Breaking Bad,director,Vince Gilligan,Brad Anderson,19795,57654,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.9335828331885222,1.0,0.875361442565918,1.0
redpajama,7,qid_6786,Cure,director,Kiyoshi Kurosawa,Kon Ichikawa,807,3410,178,FALSE_CONTEXT_OBJECT,0,1,0,1,0.8297378198319858,1.0,0.872347354888916,1.0
redpajama,7,qid_6788,Sunshine,director,Danny Boyle,Peter Hyams,5214,18904,929,FALSE_CONTEXT_OBJECT,0,1,0,1,0.9115668635588081,1.0,0.8175744414329529,1.0
redpajama,7,qid_68,Glenn Albrecht,occupation,philosopher,psychologist,1013,1554,217,FALSE_CONTEXT_OBJECT,0,1,0,1,0.21002118445403492,1.0,0.740174412727356,1.0
redpajama,7,qid_6808,Alice Walker: Beauty in Truth,director,Pratibha Parmar,Michael Apted,269,448,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.6288470676723521,,0.6992543935775757,0.0
redpajama,7,qid_6812,Tabloid,director,Errol Morris,Lauren Greenfield,883,4897,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.9712763117043094,1.0,0.9207897186279297,1.0
redpajama,7,qid_682,Mohammad Esfahani,place of birth,Tehran,Athens,53,62,1,FALSE_CONTEXT_OBJECT,0,1,0,1,0.3058775830394228,1.0,0.6584175229072571,0.6
redpajama,7,qid_6823,Room,director,Lenny Abrahamson,Bruce McDonald,7415,16244,2041,FALSE_CONTEXT_OBJECT,0,1,0,1,0.9660734805318687,1.0,0.9219217896461487,1.0
redpajama,7,qid_6829,These Children,director,Mario Mattoli,Adrian Brunel,21,107,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.27687761667014743,0.0,0.7981867790222168,0.0
redpajama,7,qid_6838,Saw II,director,Darren Lynn Bouseman,Paul Andrew Williams,1751,3502,520,TRUE_OBJECT,1,0,0,0,0.8433188531533358,1.0,0.7577943801879883,0.6
redpajama,7,qid_6839,Grease,director,Randal Kleiser,Ivan Reitman,2116,5028,420,TRUE_OBJECT,1,0,0,0,0.9821557570934853,1.0,0.8840392827987671,1.0
redpajama,7,qid_6853,Lucy,director,Luc Besson,Peter Berg,8429,22091,475,FALSE_CONTEXT_OBJECT,0,1,0,1,0.8367560937717959,,0.9416541457176208,0.8
redpajama,7,qid_6870,Lost Command,director,Mark Robson,Louis Malle,39,272,28,FALSE_CONTEXT_OBJECT,0,1,0,1,0.8461029319439517,,0.8006919622421265,1.0
redpajama,7,qid_6880,Accepted,director,Steve Pink,Boaz Yakin,405,945,3,FALSE_CONTEXT_OBJECT,0,1,0,1,0.4232199404637473,0.7,0.7606506943702698,0.6
redpajama,7,qid_6881,The Kingdom,director,Peter Berg,Boaz Yakin,2109,7381,528,FALSE_CONTEXT_OBJECT,0,1,0,1,0.9777595920369672,,0.8688268065452576,1.0
redpajama,7,qid_6890,Annie,director,John Huston,Will Gluck,1136,4986,280,FALSE_CONTEXT_OBJECT,0,1,0,1,0.8169736494152335,1.0,0.9149009585380554,0.6
redpajama,7,qid_6893,Next,director,Lee Tamahori,Steve Barron,666,2521,329,FALSE_CONTEXT_OBJECT,0,1,0,1,0.4360152213017239,,0.9532750844955444,0.4
redpajama,7,qid_6894,Elf,director,Jon Favreau,Douglas McGrath,4748,13488,1604,OTHER,0,0,1,0,0.9791032629145525,0.5,0.894789457321167,1.0
redpajama,7,qid_6897,The Amazing Mr Blunden,director,Lionel Jeffries,Ralph Thomas,279,562,195,FALSE_CONTEXT_OBJECT,0,1,0,1,0.6227358714199127,1.0,0.793105959892273,0.4
redpajama,7,qid_6906,The Hand,director,Oliver Stone,Anthony Mann,1106,4831,191,OTHER,0,0,1,0,0.4064108744820278,0.7,0.907312273979187,0.6
redpajama,7,qid_6907,Stonewall,director,Roland Emmerich,Alfonso Gomez-Rejon,1143,6678,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.1241906368507094,1.0,0.8438951373100281,0.4
redpajama,7,qid_6912,Hellboy,director,Guillermo del Toro,Jack Bender,10370,46560,6110,OTHER,0,0,1,0,0.9399579243820224,1.0,0.815232515335083,1.0
redpajama,7,qid_6919,The St. Valentine's Day Massacre,director,Roger Corman,Mike Nichols,332,1067,0,OTHER,0,0,1,0,0.8099235409276664,0.0,0.8787311315536499,1.0
redpajama,7,qid_6924,One Day,director,Lone Scherfig,Adam Davidson,1040,2585,522,TRUE_OBJECT,1,0,0,0,0.9587309698738727,0.2,0.9566342234611511,1.0
redpajama,7,qid_6925,Blow,director,Ted Demme,Jay Roach,519,1622,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.9831903706668536,0.0,0.9164093732833862,1.0
redpajama,7,qid_6930,The Fast and the Furious,director,Rob Cohen,Ringo Lam,1712,7803,1426,OTHER,0,0,1,0,0.8718961458712339,1.0,0.8175744414329529,1.0
redpajama,7,qid_6933,Taken,director,Pierre Morel,Mick Jackson,2032,7514,1730,FALSE_CONTEXT_OBJECT,0,1,0,1,0.9248488132162048,,0.8558511734008789,1.0
redpajama,7,qid_694,Ed Sullivan,place of birth,New York City,"Washington, D.C.",21849,40738,0,TRUE_OBJECT,1,0,0,0,0.7502464581056152,1.0,0.7248703241348267,0.6
redpajama,7,qid_6947,Three Times,director,Hou Hsiao-Hsien,Marek Kanievska,696,1349,70,FALSE_CONTEXT_OBJECT,0,1,0,1,0.6044610957391207,,0.8958876132965088,1.0
redpajama,7,qid_6953,Brothers,director,Jim Sheridan,Scott Hicks,1675,4289,219,FALSE_CONTEXT_OBJECT,0,1,0,1,0.3827209219391169,0.5,0.9405717849731445,0.0
redpajama,7,qid_6956,Our Children,director,Joachim Lafosse,Jean-Jacques Annaud,137,683,89,FALSE_CONTEXT_OBJECT,0,1,0,1,0.3070747540505203,0.0,0.815232515335083,0.4
redpajama,7,qid_6970,Kagemusha,director,Akira Kurosawa,Krzysztof Zanussi,2559,10662,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.9060200457280723,0.9,0.894789457321167,0.8
redpajama,7,qid_6971,The Sugarland Express,director,Steven Spielberg,William Friedkin,4112,11094,857,FALSE_CONTEXT_OBJECT,0,1,0,1,0.9801795289883742,1.0,0.907312273979187,1.0
redpajama,7,qid_6972,Silence,director,Martin Scorsese,Roger Corman,13215,42972,921,OTHER,0,0,1,0,0.9735019328081745,0.95,0.9416541457176208,1.0
redpajama,7,qid_6973,ABCD: Any Body Can Dance 2,director,Remo D'Souza,Anees Bazmee,203,614,45,FALSE_CONTEXT_OBJECT,0,1,0,1,0.8994083988516236,1.0,0.9241418242454529,0.8
redpajama,7,qid_6979,The Family,director,Luc Besson,Peter Berg,6215,24930,609,FALSE_CONTEXT_OBJECT,0,1,0,1,0.9530134894529128,0.5,0.9473810195922852,1.0
redpajama,7,qid_6994,Legend,director,Ridley Scott,Steve Barron,20464,65729,3349,FALSE_CONTEXT_OBJECT,0,1,0,1,0.7802281162596466,1.0,0.937210738658905,0.8
redpajama,7,qid_7,Scooter Braun,occupation,talent manager,record producer,30358,46812,4903,FALSE_CONTEXT_OBJECT,0,1,0,1,0.09032898585455838,0.5,0.8031737804412842,0.6
redpajama,7,qid_70,Tobias Lindholm,occupation,screenwriter,playwright,1377,1694,318,FALSE_CONTEXT_OBJECT,0,1,0,1,0.5381441024582132,1.0,0.8558511734008789,1.0
redpajama,7,qid_7002,Spaced,director,Edgar Wright,Adam Bernstein,6106,12458,1227,FALSE_CONTEXT_OBJECT,0,1,0,1,0.823883958595022,1.0,0.8824278712272644,1.0
redpajama,7,qid_7009,The Addiction,director,Abel Ferrara,Henry Jaglom,1694,5725,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.9738882254065135,1.0,0.9059898257255554,1.0
redpajama,7,qid_7010,The Queen,director,Stephen Frears,Mike Newell,5928,19957,2074,FALSE_CONTEXT_OBJECT,0,1,0,1,0.9242845025294553,1.0,0.8757869601249695,1.0
redpajama,7,qid_7021,Hackers,director,Iain Softley,Mick Jackson,373,1284,210,FALSE_CONTEXT_OBJECT,0,1,0,1,0.04695367742425544,,0.8774768114089966,0.0
redpajama,7,qid_7040,El Cid,director,Anthony Mann,Branko Bauer,397,2305,166,OTHER,0,0,1,0,0.6713682397956895,0.4,0.8740772008895874,1.0
redpajama,7,qid_7046,Into the Wild,director,Sean Penn,Jean-Jacques Annaud,3662,10599,46,FALSE_CONTEXT_OBJECT,0,1,0,1,0.9535662392977512,1.0,0.8791467547416687,1.0
redpajama,7,qid_7048,F,director,Johannes Roberts,Michael Katleman,1723,6894,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.038397396352788646,0.1,0.7634837031364441,0.4
redpajama,7,qid_705,Antigoni Goni,place of birth,Athens,London,77,88,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.4489780629526202,1.0,0.740174412727356,0.8
redpajama,7,qid_7051,Postal,director,Uwe Boll,Lisa Azuelos,303,4841,233,FALSE_CONTEXT_OBJECT,0,1,0,1,0.9249617166907904,1.0,0.8080672025680542,1.0
redpajama,7,qid_7053,Mission: Impossible 2,director,John Woo,Michael Bay,240,2270,339,TRUE_OBJECT,1,0,0,0,0.9745423005707183,1.0,0.7461389899253845,1.0
redpajama,7,qid_7057,The Verdict,director,Sidney Lumet,Mick Jackson,4216,9678,1695,FALSE_CONTEXT_OBJECT,0,1,0,1,0.792224746769123,0.75,0.847967803478241,0.8
redpajama,7,qid_7058,Barry McKenzie Holds His Own,director,Bruce Beresford,Russell Mulcahy,115,169,21,FALSE_CONTEXT_OBJECT,0,1,0,1,0.8364497206402568,1.0,0.8289388418197632,1.0
redpajama,7,qid_7063,The Perfect Man,director,Mark Rosman,Michael Cuesta,117,314,19,FALSE_CONTEXT_OBJECT,0,1,0,1,0.916252425202452,1.0,0.793105959892273,1.0
redpajama,7,qid_7066,Madea Gets a Job,director,Tyler Perry,Nicole Conn,107,268,0,TRUE_OBJECT,1,0,0,0,0.9540319615054912,1.0,0.8670357465744019,1.0
redpajama,7,qid_7070,Fear Strikes Out,director,Robert Mulligan,Christy Cabanne,141,409,74,FALSE_CONTEXT_OBJECT,0,1,0,1,0.8260995112390522,0.7,0.7431679368019104,1.0
redpajama,7,qid_7074,Anything Else,director,Woody Allen,Mike Newell,2341,15916,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.9921573799314601,1.0,0.8757869601249695,1.0
redpajama,7,qid_708,Şeref Has,place of birth,Istanbul,Budapest,12,19,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.2578264099920601,,0.6893056035041809,0.6
redpajama,7,qid_7082,Frequency,director,Gregory Hoblit,Adam Davidson,109,880,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.8043076469766031,0.5,0.7718434929847717,1.0
redpajama,7,qid_7099,Iron Man,director,Jon Favreau,Peter Hyams,15104,78541,4730,TRUE_OBJECT,1,0,0,0,0.9670763963325969,0.5,0.8933094143867493,1.0
redpajama,7,qid_7102,Qayamat Se Qayamat Tak,director,Mansoor Khan,Anees Bazmee,754,1614,393,FALSE_CONTEXT_OBJECT,0,1,0,1,0.6148800167035864,0.0,0.8774768114089966,0.4
redpajama,7,qid_7105,The Party,director,Blake Edwards,Robert Altman,3193,8376,0,FALSE_CONTEXT_OBJECT,0,1,0,1,0.7507961563040922,1.0,0.907312273979187,1.0
redpajama,7,qid_7107,New Mexico,director,Irving Reis,Riccardo Freda,33,56,11,FALSE_CONTEXT_OBJECT,0,1,0,1,0.1882617730152492,,0.8006919622421265,0.6
